공고번호,날짜,발주기관,공고명,1순위업체,사업자번호,대표자,투찰금액,투찰률,기초금액,A값,A값적용,예가하한,예가상한,참가업체수
R26BK01658647,2026-08-05,전남광주통합특별시교육청 전남광주통합특별시순천교육지원청,순천교육지원청 자기주도형 학습센터 조성공사,대성건설주식회사,,,156216800,90.235,,7635988,Y,-3.0,3.0,61
R26BK01655636,2026-08-05,부산광역시북부교육청 만덕중학교,만덕중학교 화변기 교체 및 소강당 바닥교체 등 기타공사 소액수의 견적제출 안내 공고,주식회사 네스티지,,,45361708,89.951,,960701,Y,-3.0,3.0,455
R26BK01658013,2026-08-05,전북특별자치도 장수군,"장수군 조림지 풀베기사업 (번암2지구,2차) 수의계약 안내공고",주식회사 신아,,,49244000,90.298,,609334,Y,-3.0,3.0,16
R26BK01656179,2026-08-05,경기도 용인시 처인구,2026년 처인구 가로등 유지보수 연간단가공사(3권역_2차),주식회사 자담이엔지,,,127912720,90.12,,4488905,Y,-3.0,3.0,276
R26BK01658182,2026-08-05,대전광역시 유성구,2026년 어린이보호구역 개선사업,주식회사케이와이이앤씨,,,179875500,90.706,,18443130,Y,-3.0,3.0,143
R26BK01657667,2026-08-05,전북특별자치도 완주군,아이와숲어린이집 리모델링 공사,유한회사 법기산업,,,43622260,91.507,,7578613,Y,-3.0,3.0,13
R26BK01658681,2026-08-05,한국철도공사 회계통합센터,경북본부 사옥 1층 바닥재 교체공사,주식회사싸이트건설,,,67658710,89.962,,1465586,Y,-2.0,2.0,168
R26BK01655893,2026-08-05,경상북도교육청 경상북도울릉교육지원청,울릉초등학교 별관동 석면해체 전기공사,알파이앤씨 주식회사,,,22941250,91.076,25531000,1618035,Y,-3.0,3.0,9
R26BK01655311,2026-08-05,태권도진흥재단,태권도원 버추얼 태권도 훈련센터 리모델링 공사(건축),일진건설 주식회사,,,202307100,90.183,,9584656,Y,-2.0,2.0,673
R26BK01659686,2026-08-05,전남광주통합특별시 순천시,2026년 하반기 2권역 하수도 긴급 복구공사(총액 단가계약),부경산업개발(주),,,44875900,90.268,,1839842,Y,-3.0,3.0,11
R26BK01658396,2026-08-05,한국철도공사 회계통합센터,여천선 흥국사-적량간 5k937부근 방호울타리 개량공사,주식회사 태림건설,,,86989900,90.394,,6090459,Y,-2.0,2.0,546
R26BK01653916,2026-08-05,서울특별시 여성가족재단,서울여성플라자 출입문 개선 전기공사 (2인이상 견적 수의계약),선광엘티아이 주식회사,,,15460980,89.944,,323657,Y,-3.0,3.0,1107
R26BK01659543,2026-08-05,경상남도 하동군,문화예술회관 다목적공간 리모델링 통신공사,주식회사 성민전기통신소방,,,22757924,90.499,,1539684,Y,-3.0,3.0,13
R26BK01657261,2026-08-05,채비(주),광역권역별 친환경 농업도시 충전 인프라 조성사업(2권역)구축공사,(주)에스엠전력,,,241378085,90.213,,12201661,Y,-2.0,2.0,3529
R26BK01659144,2026-08-05,전남대학교,글로벌 인문사회진흥원 공간재배치 전기공사,(주)태산전력,,,75013503,90.324,,4691989,Y,-2.0,2.0,617
R26BK01656230,2026-08-05,청양군산림조합,2026년 2~3년차 조림지 풀베기사업 2차(운곡지구),유한회사 중산임업,,,71875751,90.028,,910522,Y,-3.0,3.0,9
R26BK01656306,2026-08-05,청양군산림조합,2026년 2~3년차 조림지 풀베기사업 2차(정산 1지구),유한회사 성전임업,,,40502364,89.98,,508735,Y,-3.0,3.0,9
R26BK01658340,2026-08-05,(재)서울특별시평생교육진흥원(서울시민대학 다시가는캠퍼스),"액티브 시니어 특화교육공간 조성사업 건축, 토목, 조경, 기계 공사",투데이건설 주식회사,,,1176020000,89.255,,59668767,Y,-3.0,3.0,808
R26BK01659170,2026-08-05,경상북도교육청 경북에너지기술고등학교,경북에너지기술고등학교 기계요소설계실습실 환경개선 공사,주식회사 금오산업,,,66172000,98.715,,1348381,Y,-3.0,3.0,22
R26BK01659355,2026-08-05,행정안전부 정부청사관리본부,정부세종청사 중앙동 지하 근무 및 휴게공간 등 확충 공사(통신),가나정보통신,,,63435555,90.32,,3734902,Y,-2.0,2.0,97
R26BK01635438,2026-08-05,조달청 강원지방조달청,반도체공동연구소 신축 소방공사,주식회사 태호이엔지,,,335743140,90.323,,20936503,Y,-2.0,2.0,252
R26BK01656870,2026-08-05,충청북도 도로관리사업소,2026년 음성(2구간) 풀깎기 정비공사,정원조경,,,30772300,90.258,,1705029,Y,-3.0,3.0,254
R26BK01654819,2026-08-05,한국농어촌공사 전남지역본부 강진지사,도암지구 배수개선사업 전기공사,가람네오텍 주식회사,,,228571909,90.321,,14228693,Y,-2.0,2.0,1925
R26BK01652003,2026-08-05,전북특별자치도교육청 전북특별자치도정읍교육지원청 이평중학교,(긴급)이평중학교 교육환경개선 공사,주식회사 호신건설,,,1046840400,89.379,,65423305,Y,-3.0,3.0,642
R26BK01664414,2026-08-05,경기도 양평군,2026년 임도 구조개량사업,양평군산림조합,,,106859000,89.745,,,,,,1
R26BK01664505,2026-08-04,한국농어촌공사 경남지역본부 고성.통영.거제지사,용초항 사업대상지 지반조사를 위한 진입로 정비 공사,주식회사 진산건설,,,26670000,90.299,,,,,,1
R26BK01664579,2026-08-05,한국농어촌공사 전남지역본부 강진지사,성전면 기초생활거점조성사업 통신공사,미르텍 주식회사,,,47360000,89.996,,,,,,1
R26BK01658852,2026-08-05,국립금오공과대학교,테크노관 262호 실험실 공간조정 및 기타공사,(주)한다올디자인건축,,,15435590,89.753,,,Y,-2.0,2.0,71
R26BK01656701,2026-08-05,울산광역시 울주군,온양 발리 선양골길 사면정비공사,(주)청은씨앤이,,,42246600,90.581,,3725256,Y,-3.0,3.0,146
R26BK01657945,2026-08-05,전북특별자치도 장수군,"장수군 조림지 풀베기사업 (장수지구,2차) 수의계약 안내공고",유한회사 천지,,,54287000,89.916,,682228,Y,-3.0,3.0,16
R26BK01658174,2026-08-05,한국농어촌공사 제주지역본부,광령1리 마을만들기(종합개발)사업 「광령역사관 조성 」건축공사,한효건설(주),,,271579400,90.424,,14324614,Y,-2.0,2.0,290
R26BK01657904,2026-08-05,전북특별자치도 임실군,2026년 조림지가꾸기사업(2차-삼계지구) 수의(소액) 견적 제출 안내,주식회사 숲토피아,,,59968000,89.934,66172000,742538,Y,-3.0,3.0,7
R26BK01653215,2026-08-05,경상북도 환동해지역본부 수산자원연구원,모래여과기 배관 등 교체공사,주식회사 태성공조,,,55680053,90.315,,3383073,Y,-3.0,3.0,266
R26BK01657768,2026-08-05,강원특별자치도교육청 강원특별자치도원주교육지원청 귀래중학교,귀래중학교 본관동 내진보강공사 수의소액수의 안내 공고,주식회사 초석이앤지,,,178735620,90.358,,11836858,Y,-3.0,3.0,56
R26BK01657599,2026-08-05,제주대학교,제주대학교 학내 교통안전 개선 공사,대한건설(주),,,131444995,90.661,,12942439,Y,-2.0,2.0,160
R26BK01655372,2026-08-05,전북특별자치도 군산시,농업 근로자 기숙사 신축부지 철거공사,대한이앤이 주식회사,,,101708000,90.02,,2560558,Y,-3.0,3.0,40
R26BK01661365,2026-08-05,경기도 용인시 처인구,2026년 처인구 하천시설물 유지보수 연간단가공사(2권역)(2차),신용건설(주),,,45000000,90.0,,,,,,1
R26BK01658997,2026-08-05,강원특별자치도 동해시,가원경로당 그린리모델링 공사(건축),(주)서연,,,119788026,90.27,,6171760,Y,-3.0,3.0,22
R26BK01658207,2026-08-05,연세대학교 미래캠퍼스,미래관 소방시설 환경개선 공사,세경산전 주식회사,,,52177030,89.956,,1068301,Y,-2.0,2.0,63
R26BK01658190,2026-08-05,경기도 하남시,상산곡동 공영차고지 유류탱크 재설치 공사 수의견적 제출 공고,주식회사탐진이엔지,,,188212350,90.395,,8904362,Y,-3.0,3.0,19
R26BK01657495,2026-08-05,경기도교육청 경기도평택교육지원청,평택대동유 외부 인방보수공사,주식회사 승주종합건설,,,47501460,89.997,,1091361,Y,-3.0,3.0,38
R26BK01654945,2026-08-05,한국철도공사 회계통합센터,호남선 신태인-정읍간 118.280km 외 7개소 토공부보도 설치공사,주식회사 태경,,,282602500,90.492,,22371726,Y,-2.0,2.0,271
R26BK01658017,2026-08-05,경기도 남양주시 공원녹지관리사업소,2026년 하반기 공원 및 녹지관리사업(공사)-다산1동 4공구,유림원 주식회사,,,35430100,90.539,,2083763,Y,-3.0,3.0,77
R26BK01658118,2026-08-05,경기도 남양주시 공원녹지관리사업소,2026년 하반기 공원 및 녹지관리사업(공사)-와부권역,진평 주식회사,,,40834670,90.315,,2490754,Y,-3.0,3.0,78
R26BK01656375,2026-08-05,대전광역시 서구,2026년 서구 일원 어린이보호구역 개선사업,(주)대윤도장,,,134160608,90.402,,9025252,Y,-3.0,3.0,140
R26BK01657885,2026-08-05,경기도 김포시 맑은물사업본부,통진읍 서암리 758-95 일원 노후관로 교체공사,주식회사 대복건설,,,163011600,90.514,,13305640,Y,-3.0,3.0,40
R26BK01594349,2026-08-05,조달청 전북지방조달청,익산천(창평지구) 지방하천 정비공사,모아건설산업 주식회사,,,25914435600,88.185,,2168128646,Y,-3.0,3.0,168
R26BK01634869,2026-08-05,조달청 강원지방조달청,반도체공동연구소 신축 전기공사,주식회사 태영이엔티,,,1493772039,89.432,,101598555,Y,-2.0,2.0,1048
R26BK01657454,2026-08-05,대구광역시교육청 대구광역시남부교육지원청,"대구신서초등학교 외 2교(대서초, 성서초) 환경개선 소방시설공사",청우방재,,,34364950,90.327,,2124321,Y,-3.0,3.0,224
R26BK01653442,2026-08-05,경상북도 성주군,신당2 농어촌마을 하수도정비사업(전기 및 계측제어),주식회사 연희전력,,,496898950,90.318,,30706828,Y,-3.0,3.0,1323
R26BK01653695,2026-08-05,한국농어촌공사 경남지역본부 진주.산청지사,양촌지구 취약지역생활여건개조사업 토목건축공사,에이치엘건설주식회사,,,834057520,90.401,,58094600,Y,-2.0,2.0,357
R26BK01666310,2026-08-05,한국농어촌공사 경북지역본부 예천지사,2026년 풍양양수장 3호기 접형변(버터플라이밸브) 보수공사,주식회사 신정기공,,,5350000,90.71,,,,,,1
R26BK01657931,2026-08-05,경기도 남양주시 공원녹지관리사업소,2026년 하반기 공원 및 녹지관리사업(공사)-다산1동 3공구,대신엘앤씨,,,42409005,90.327,,2527852,Y,-3.0,3.0,78
R26BK01656767,2026-08-04,경상북도 울진군,평해향교 흰개미 방제 및 군체제거 사업,오원문화유산,,,49368510,89.893,,728701,Y,-3.0,3.0,10
R26BK01667337,2026-08-05,서울특별시 서울아리수본부 암사아리수정수센터,1취수장 3호기 펌프설비 정비공사,(주)대청엔지니어링,,,24858000,92.783,,,,,,1
R26BK01622911,2026-08-05,조달청 인천지방조달청,(가칭)초평중 신축공사,(주)플러스종합건설,,,13015832914,86.578,,935911449,Y,-3.0,3.0,216
R26BK01659414,2026-08-05,충청남도 논산시,강경2특화 농공단지 사토반입 및 부지 정비공사,에스비건설주식회사,,,396868000,90.201,,18924067,Y,-3.0,3.0,455
R26BK01658810,2026-08-05,경기도 남양주시 공원녹지관리사업소,2026년 하반기 공원 및 녹지관리사업(공사)-금곡·양정권역,유림원 주식회사,,,57508700,90.661,,3423394,Y,-3.0,3.0,75
R26BK01653625,2026-08-05,세종특별자치시 상하수도사업소,부강면 부강8리 급수관로 설치공사,주식회사 수도건설,,,210582479,90.306,,12006640,Y,-3.0,3.0,37
R26BK01658690,2026-08-05,경상북도교육청 경상북도상주교육지원청,남성동교직원연립관사 외벽개선 및 기타공사,주식회사 다진종합건설,,,320707951,90.274,,17636738,Y,-3.0,3.0,33
R26BK01658435,2026-08-05,경기도 남양주시 공원녹지관리사업소,2026년 하반기 공원 및 녹지관리사업(공사)-다산수변공원 2호,다양조경개발(주),,,44831700,90.308,,2683289,Y,-3.0,3.0,78
R26BK01655698,2026-08-05,경찰청 강원특별자치도경찰청,강원청 ESS(에너지저장장치) 설치공사,주식회사 준테크,,,82645040,90.143,,3560828,Y,-2.0,2.0,1081
R26BK01656414,2026-08-05,대전광역시 서구,2026년 서구 일원 노인보호구역 개선사업,주식회사 한빛,,,42420903,90.5,,3386899,Y,-3.0,3.0,135
R26BK01656220,2026-08-05,청양군산림조합,2026년 2~3년차 조림지 풀베기사업 2차(비봉지구),유한회사 산들,,,23716403,90.516,,294808,Y,-3.0,3.0,9
R26BK01654132,2026-08-05,제주대학교병원,중앙수술실 리모델링 기계설비공사,주식회사 성심이앤씨,,,343710000,90.111,,13378136,Y,-2.0,2.0,82
R26BK01659589,2026-08-05,채비(주),2026년 무공해차 전환 브랜드사업(1차) 아세아택시 충전시설 구축공사,주식회사 제이더블유전기,,,87604000,100.0,,,,,,1
R26BK01654226,2026-08-05,대산농업협동조합,2026년 통합 및 노후RPC 시설장비 지원사업 입찰,주식회사 신흥강판,,,314600000,96.8,,,,,,2
R26BK01659537,2026-08-05,채비(주),"26년 무공해차 전환 브랜드사업(1차) 부산시2(센텀여객,신지교통) 충전시설 구축공사",주식회사 화승이엔아이,,,110719400,100.0,,,,,,1
R26BK01659835,2026-08-06,국토교통부 부산지방국토관리청 진주국토관리사무소,국도33호선 삼가1터널 등 8개소 전기시설 보수공사,성은전기,,,227430634,90.02,,6775243,Y,-2.0,2.0,1242
R26BK01656893,2026-08-06,인천광역시 강화군,선두4리항 선착장 보수공사,해양수중공사,,,256153637,90.052,,8326634,Y,-3.0,3.0,101
R26BK01660281,2026-08-06,산림청 서부지방산림청 함양국유림관리소,2026년 숲가꾸기(풀베기 제2차 및 덩굴류제거)사업(기번2),함양국유림영림단,,,256910000,90.824,286262000,,Y,-2.0,2.0,4
R26BK01659181,2026-08-06,대구광역시교육청 대구광역시서부교육지원청,대구관문초등학교 급식시설 현대화 및 기타 기계설비공사,주식회사 혜민이엔지,,,465206048,90.271,,26075816,Y,-3.0,3.0,218
R26BK01655795,2026-08-06,산림청 북부지방산림청 인제국유림관리소,2026년 2회차 풀베기(제4차)사업,한석산국유림영림단 사회적협동조합,,,64200000,88.807,,,Y,-2.0,2.0,3
R26BK01660081,2026-08-06,경기도 광명시,한내근린공원 데크시설물 정비 사업,(주)청정원,,,115836181,90.704,,7069505,Y,-3.0,3.0,17
R26BK01660380,2026-08-06,충청남도 부여군,금강권 역사문화관광 플랫폼 정비사업,현우건설(주),,,139904960,90.508,,9740610,Y,-3.0,3.0,20
R26BK01658187,2026-08-06,경상북도 영덕군,공공건축물 그린리모델링사업(괴시2리경로당) 견적제출 안내공고,주식회사 에코환경,,,51624876,90.944,,2487078,Y,-3.0,3.0,6
R26BK01661355,2026-08-06,경상북도 영주시,선비쉼터지구 정거장 화장실 개선공사,대경건설(주),,,29484620,90.005,,810654,Y,-3.0,3.0,125
R26BK01659464,2026-08-06,경상북도 문경시,점촌3동 취약지역 생활여건 개조사업 경로당 신축 건축공사,주식회사 금성기업,,,270569000,90.403,,17635295,Y,-3.0,3.0,27
R26BK01660151,2026-08-06,부산항만공사,2026년도 부산항 신항 항만시설물 유지보수공사,무림토건주식회사,,,1698397200,89.457,,120234446,Y,-2.0,2.0,775
R26BK01660106,2026-08-06,대구광역시교육청 대구광역시동부교육지원청,대구불로초등학교 급식시설 환경개선 및 기타 전기공사(긴급),(주)드림넷코리아,,,107797020,90.305,,6471390,Y,-3.0,3.0,713
R26BK01659525,2026-08-06,충청북도 진천군,가척마을 도로정비공사,(주)그린건설,,,35988000,90.234,,1520737,Y,-3.0,3.0,44
R26BK01660332,2026-08-06,국토교통부 익산지방국토관리청 전주국토관리사무소,국도27호선 군산 개정 아동 호덕교차로 사고잦은 곳 등 3개소 전기공사,주식회사 에스케이파워,,,109506240,90.244,,5914169,Y,-2.0,2.0,1064
R26BK01657948,2026-08-06,인천광역시 종합건설본부,문학박태환수영장 지붕막구조 교체공사,(주)타이가,,,2096978000,90.861,,124159802,Y,-3.0,3.0,2
R26BK01660163,2026-08-06,꿈을키우는세상,순천시 장애인직업재활시설 꿈을키우는세상 증축공사(소방),유한회사 예지,,,39745900,90.232,,2092954,Y,-3.0,3.0,40
