공고번호,날짜,발주기관,공고명,1순위업체,사업자번호,대표자,투찰금액,투찰률,기초금액,A값,A값적용,예가하한,예가상한,참가업체수
R26BK01585138,2026-07-06,전남대학교,전남대학교 여수캠퍼스 생활관 임대형 민자사업(BTL) 건설사업관리용역,주식회사 선진엔지니어링종합건축사사무소,,,1383630000,82.0,,,,,,
R26BK01603668,2026-07-06,근로복지공단 직업환경연구원,업무용 차량 임차 용역,주식회사 화성렌트카,,,64990000,89.584,,,,,,
R26BK01576788,2026-07-01,대구가톨릭대학교,[1차년도 RISE사업] 대구가톨릭대학교 미취업자 대상 AI·DX 전문가 교육 프로그램 운영 사업자 선정,(주) 영진에듀,,,56200000,,,,,,,
R26BK01605402,2026-07-06,경상남도 산청군,가술천 재해복구사업 외 2개소 통합건설사업관리용역(가격입찰),주식회사 한국종합기술,,,2978300000,80.436,,,,,,
R26BK01611108,2026-07-03,사단법인 국가 물산업클러스터 입주기업 협의회,국가물산업클러스터 공동직장어린이집 증축공사 건설폐기물 처리용역,주식회사 월드환경개발,,,15970000,56.808,,,,,,
R26BK01618345,2026-07-06,경북대학교 의과대학,[긴급]경북의대 디지털 교육과정 개발을 위한 질플랫품 구축 대행 용역,엑시벤트에이아이 주식회사,,,82000000,100.0,,,,,,
R26BK01607466,2026-07-06,고용노동부 대구지방고용노동청 대구서부지청,고용노동부 대구서부지청 대구서부고용센터 관용차량(아이오닉5) 교체,에스케이렌터카 주식회사,,,30204000,91.248,32760000,,,,,
R26BK01615367,2026-07-06,대전광역시교육청 대전광역시서부교육지원청,대전하기초 석면철거공사 석면감리용역,건축사사무소 삼문건축,,,8300000,89.084,,,,,,
R26BK01588237,2026-07-01,한국발명진흥회,[재공고] 2026년 특허기반 사업화 R&D 지원사업 용역(2차 3과제),이든특허법률사무소,,,123975000,,,,,,,
R26BK01596370,2026-07-03,한국원자력연구원,연료심 원격제조공정 자동화 모델링 영상화,(주)유엔디로보틱스,,,29700000,92.812,,,,,,
R26BK01607668,2026-07-06,경기도교육청 경기도구리남양주교육지원청,남양주양정초 공간재구조화 개축 및 리모델링공사 설계의 경제성(VE) 등 검토용역,주식회사 비에스건축사사무소,,,23109992,88.051,,,,,,
R26BK01609294,2026-07-06,국토교통부 익산지방국토관리청 광주국토관리사무소,광주국토 관내 해남군 등 3개 노선 풀베기사업,(주)향림조경,,,216999000,89.999,,,,,,
R26BK01605355,2026-07-06,충청남도 건설본부 건설사업부 서부사무소,[서천]지방도613호 나궁도로 포장도 보수공사 폐기물처리용역,충경산업 주식회사,,,35035900,88.278,,,,,,
R26BK01592912,2026-07-02,한국국토정보공사,3D 지적재조사 지원시스템 유지관리 및 기능개선,주식회사 도로시,,,64199900,,,,,,,
R26BK01617649,2026-07-06,한국농어촌공사 충북지역본부 옥천.영동지사,2026년 영동읍 농촌중심지활성화사업 사회복지센터 및 복지회관 건립 소방감리 용역,(주)세명이앤씨,,,20000000,91.743,,,,,,
R26BK01607705,2026-07-06,인천광역시교육청,연수도서관 내진성능평가 및 구조설계 용역,정원도시안전진단 주식회사,,,36282910,88.279,,,,,,
R26BK01607747,2026-07-06,인천광역시교육청,계양도서관 내진성능평가 및 구조설계 용역,주식회사 한국구조안전기술,,,42276750,88.263,,,,,,
R26BK01607903,2026-07-06,경기도 포천시 건설교통국,내촌 공공하수처리시설 증설사업 소방공사 감리용역(PQ통과업체 지명경쟁),주식회사 에스엠기술단,,,28056800,86.876,,,,,,
R26BK01605401,2026-07-06,경상남도 산청군,단계천 재해복구사업 외 2개소 통합건설사업관리용역(가격입찰),주식회사 유신,,,2631977000,80.379,,,,,,
R26BK01581065,2026-07-06,부산광역시교육청 부산공업고등학교,2026학년도 부산공고 글로벌 역량강화 국외연수 프로그램 용역(중국),(주)토성투어,,,52200000,94.481,,,,,,
R26BK01583085,2026-07-06,인천광역시교육청 인천기계공업고등학교,(긴급) 2026년 인천광역시 제61회 전국기능경기대회 제1경기장 구축 및 운영 용역 입찰 공고,남북물산,,,2506000000,90.614,,,,,,
R26BK01615346,2026-07-06,농촌진흥청 국립원예특작과학원,원예특용작물 웹 기반 품질DB 활용 및 분석지원 도구 개발 연구용역(수의시담),주식회사 카라멜라,,,49000000,98.0,,,,,,
R26BK01617831,2026-07-06,한국농어촌공사 충남지역본부 당진지사,오봉지 자연환경보전이용시설 설치사업 경관계획수립 용역,(주)티에스이엘디자인연구소,,,20000000,90.909,,,,,,
R26BK01617391,2026-07-06,질병관리청 국립보건연구원,[일반용역][유찰수의/전자시담]국가 만성질환 미래 아젠다 발굴 및 연구 포럼 운영 지원,주식회사 날리지웍스,,,98000000,98.0,,,,,,
R26BK01615790,2026-07-06,국가유산청,2026년 신라왕경핵심유적 학술대회 사전 워크샵 개최 용역,(주)더레드커뮤니케이션즈,,,13452000,100.0,,,,,,
R26BK01613474,2026-07-03,한국발명진흥회,2026년 지식재산 가치평가 실무가이드 개정 연구,명지대학교 산학협력단,,,58300000,98.148,,,,,,
R26BK01615932,2026-07-03,서울특별시 물재생센터 난지물재생센터,2026년 공정안전관리(PSM) 자체감사 컨설팅 용역,주식회사 성우피앤에스,,,20732000,94.996,,,,,,
R26BK01613831,2026-07-06,한국화학연구원,KRICT 기본연구사업 점검·평가 체계 고도화 연구용역,(주)피피에스컴퍼니,,,48000000,96.0,,,,,,
R26BK01616044,2026-07-06,조달청 대전지방조달청,2026년 기초학력 진단-보정 콘텐츠 개발 합숙 숙식 및 시설 임차 용역,재능셀프러닝(주),,,157000000,97.515,,,,,,
R26BK01613892,2026-07-03,서울특별시 물재생센터 중랑물재생센터,154kV 2Bank 변압기 방열기 누유 정비 용역,주식회사 대영이엔씨,,,20900000,95.0,,,,,,
R26BK01583162,2026-07-06,전남광주통합특별시 화순군,2026년 청소년 글로벌 문화체험 위탁운영(협상),주식회사 코브(Kov Corp.),,,72000000,96.828,,,,,,
R26BK01609152,2026-07-06,경기도 성남시,석운로 120번길 일원 배수관로 설치공사 폐기물처리용역,신잔토개발 주식회사,,,22084000,88.004,25190000,,,,,
R26BK01617034,2026-07-06,경상남도 창원시,의전용 친환경 공용차량 임차(리스) 용역 (장기계속),삼성카드(주),,,75794400,88.0,,,,,,
R26BK01614365,2026-07-06,연세대학교 미래캠퍼스,[RISE사업] 2026학년도 현직자 온라인 직무부트캠프 위탁 교육 용역,주식회사 코멘토,,,12000000,90.909,,,,,,
R26BK01615694,2026-07-03,한국농어촌공사 전남지역본부 보성지사,덕촌지구 취약지역 생활여건 개조사업 기본계획수립 용역,해늘사회적협동조합,,,49500000,90.018,,,,,,
R26BK01571728,2026-07-06,경상남도교육청 경남과학고등학교,2026학년도 경남과학고등학교 국외 이공계 우수대학 탐방 및 문화 체험학습 위탁 용역,(주)정풍관광,,,650840000,83.552,781584000,,,,,
R26BK01543186,2026-07-06,경상북도교육청 포항흥해공업고등학교,2026학년도 포항흥해공업고등학교 2학년 수학여행 위탁용역 입찰 공고,(주)좋은여행사,,,105265800,93.585,,,,,,
R26BK01581441,2026-07-03,부산관광공사,부산 돼지국밥 축제 기획 및 운영,주식회사 엘투플랜,,,300000000,,,,,,,
R26BK01618225,2026-07-06,한국농어촌공사 충남지역본부 부여지사,외산면 기초생활거점조성사업 건축감리용역,최철용건축사사무소,,,19732000,89.997,,,,,,
R26BK01610053,2026-07-06,충청남도 당진시,당진시 제3차 지역에너지계획 수립 연구용역 소액수의 견적제출 안내 공고,아주대학교 산학협력단,,,69212900,89.108,,,,,,
R26BK01606243,2026-07-06,전남광주통합특별시 진도군,2026년 양식어장 정화사업,유한회사 비휴해운,,,111000000,97.794,,,,,,
R26BK01610736,2026-07-06,국토교통부 익산지방국토관리청,국도17호선 순천 신대교차로 개선공사 실시설계용역 등 2건 건설사업관리(설계단계) 및 설계VE용역,주식회사 일신이앤씨,,,233200000,92.531,,,,,,
R26BK01608872,2026-07-06,경상북도 경주시,내일~비지간 농어촌도로 확장공사 소규모환경영향평가 용역,주식회사 가람이엔씨,,,31688500,88.021,35860000,,,,,
R26BK01592993,2026-07-06,제주특별자치도 제주시,"주택건설공사 감리자(건축) 모집 공고 (이도주공2,3단지아파트 재건축)",주식회사 케이씨엠엔지니어링,,,6248530000,80.484,,,,,,
R26BK01603709,2026-07-02,경기도 포천시,2026년 하반기 감암교 정밀안전진단 용역,주식회사 한국미래안전,,,54208000,88.891,,,,,,
R26BK01617576,2026-07-06,한국농어촌공사 경남지역본부,대산지구 농촌공간정비사업 기본계획수립 용역,지역재생그룹공감 주식회사,,,143290000,89.498,,,,,,
R26BK01564298,2026-07-06,인천광역시교육청 인천부흥고등학교,2026학년도 인천부흥고등학교 2학년 제주도 수학여행 위탁용역 입찰공고,인천태화관광 주식회사,,,147723600,92.255,,,,,,
R26BK01613784,2026-07-06,한국과학기술정보연구원,반도체 데이터 및 예측 AI 통합 활용을 위한 LLM기반 AI Agent 서비스 시범 구축,주식회사 에이아이비즈,,,237500000,95.766,,,,,,
R26BK01605301,2026-07-02,경상남도 합천군 농업기술센터,2026년 합천군 공공급식 및 로컬푸드 농산물 안전성 검사 용역,주식회사 엔텍분석연구원,,,263600,88.402,,,,,,
R26BK01581038,2026-07-03,재단법인 대한불교진각종유지재단,2026 회당문화축제 독도아리랑 콘서트 시설운영 용역 입찰공고,중앙SP,,,94500000,,,,,,,
R26BK01600359,2026-07-06,국립창원대학교,국립창원대학교 자연대1호관 및 제1공학관 이전 용역,주식회사 국제익스프레스,,,58398300,88.122,,,,,,
R26BK01617623,2026-07-06,한국어촌어항공단,천수만(서산) 청정어장 재생사업 지역역량강화 용역,명촌,,,20425000,95.0,,,,,,
R26BK01610041,2026-07-06,충청남도 당진시,바닥분수 관리용역 소액수의 견적제출 안내 공고,골드비엠씨 주식회사,,,19210680,90.249,,,,,,
R26BK01598978,2026-07-06,전주비전대학 산학협력단,(혁신융합대학)2026 EcoLink in japan 국외 프로그램 운영,케이투어,,,93000000,,,,,,,
R26BK01610056,2026-07-06,충청남도 당진시,당진 호수공원 조성사업 부지 내 매장유산 발굴(시굴)조사 용역 소액수의 견적제출 안내 공고,재단법인 충청문화유산연구원,,,27956400,88.097,,,,,,
R26BK01614154,2026-07-03,한국농어촌공사 경남지역본부,사촌지구 지질조사 용역,대성이엔씨 (주),,,18240000,89.499,,,,,,
R26BK01576813,2026-07-06,서울특별시성동교육청 경복초등학교,2026학년도 경복초등학교 TREK proj. 여름캠프 위탁용역 입찰 공고,(주)세일여행사,,,206504000,98.714,209550000,,,,,
R26BK01609246,2026-07-06,국토교통부 익산지방국토관리청 광주국토관리사무소,광주국토 관내 나주시 등 3개 노선 풀베기사업,강산에조경(주),,,164467035,89.997,,,,,,
R26BK01614939,2026-07-06,한국국토정보공사 공간정보연구원,도심항공교통 비행계획 안전성 검토 자동화 모듈 개발,주식회사 아너스베이,,,46500000,94.897,,,,,,
R26BK01607701,2026-07-06,경상남도,통영항 당동방파제 건설공사 시공단계의 감독권한대행 등 건설사업관리용역(PQ후 가격입찰),주식회사 유신,,,3546240000,80.507,4413000000,,,,,
R26BK01614578,2026-07-06,산림청,임도관리법 시행에 따른 임도 행정 체계 정비 방안 연구 용역,(사)한국정책학회,,,20881000,95.0,,,,,,
R26BK01617961,2026-07-06,서울특별시 서울공예박물관,2026년 시민소통 공예프로그램 공예별당 전시 연출 용역,주성디자인랩 주식회사,,,15200000,95.0,,,,,,
R26BK01617992,2026-07-06,한국농어촌공사,ERP 자금이력관리 리포트 개발 용역,주식회사 블루어드,,,17622000,89.0,,,,,,
R26BK01607876,2026-07-06,울산광역시교육청 울산광역시강북교육지원청,상안유치원 주차장 조성공사 건설폐기물처리용역(중간처리),후레쉬산업,,,30541000,88.031,,,,,,
R26BK01606822,2026-07-06,재단법인부산기술창업투자원,부산기술창업투자원『2026년 정기 재물조사』 용역(소액수의) 견적제출 안내 공고,주식회사 보람정보통신,,,6990000,99.982,,,,,,
R26BK01602125,2026-07-06,광운대학교,(재공고) 2026년 매치업(Match業)  X+AI 교육과정(바이오헬스) 신규콘텐츠 개발,주식회사 오베네프,,,38000000,95.0,,,,,,
R26BK01607865,2026-07-06,울산광역시교육청 울산광역시강북교육지원청,"상안유치원 주차장 조성공사 건설폐기물처리용역(소각,매립)",그린에코,,,10689800,90.684,,,,,,
R26BK01616363,2026-07-06,한국조폐공사,ID 생산관리시스템 인프라 통합 유지관리 용역,(주)연무기술,,,1173600000,99.956,,,,,,
R26BK01535135,2026-07-01,조달청,올해의 K-스타트업 2026 행사 운영 대행 용역,주식회사 유디임팩트,,,460600000,,,,,,,
R26BK01609292,2026-07-06,제주대학교,제주대학교 기당해양과학원 제5실험실습동 철거공사 폐기물처리용역,주식회사 더존환경,,,34149130,88.147,,,,,,
R26BK01618267,2026-07-06,지식재산처,"2026년 아름다운 우리말 상표 및 한글 글자체, 문화유산 활용 디자인 선정대회 운영사업",한국지식재산보호원,,,20000000,100.0,,,,,,
R26BK01567935,2026-07-06,국방부 국군재정관리단,(26F117-A) 26년 모범간부 제주도 견학 대행용역,(주)센타투어,,,372704000,97.705,,,,,,
R26BK01604531,2026-07-06,경기도 동두천시,생연동 공공용 복합시설 건축물 해체공사 폐기물처리 용역,주식회사 청명산업,,,129205000,87.747,147000000,,,,,
R26BK01615646,2026-07-06,대전광역시교육청 대전광역시서부교육지원청,기성초 내진보강 구조감리용역,(주)한국건설안전공사,,,6567000,100.0,,,,,,
R26BK01609576,2026-07-06,충청남도 예산군,창소리 신례원로 인도보수보강공사 폐기물처리용역 수의(2인 이상) 견적제출 안내공고,예일환경 주식회사,,,30716000,88.179,35000000,,,,,
R26BK01612124,2026-07-02,한국산업기술기획평가원,2026년 RCMS 연계 API 개선사업,주식회사 에스더블유씨인포,,,293540000,100.0,,,,,,
R26BK01612313,2026-07-06,한국지능정보사회진흥원,민간투자형 SW사업 참여 촉진 및 지원 방안 마련,사단법인 한국인터넷윤리학회,,,53500000,99.92,,,,,,
