공고번호,날짜,발주기관,공고명,1순위업체,투찰금액,투찰률,기초금액
R26BK01588074,2026-06-23,강원특별자치도 도로관리사업소 강릉지소,2026년 국도59호선 삼산지구 배수시설 정비공사,(주)한탑건설,58843700,90.61,
R26BK01597160,2026-06-23,한국농어촌공사 충남지역본부 서천지사,2026년 당선보외 7개소 안전대책시설 설치공사,(주)대림엔지니어링,49400000,89.854,
R26BK01587384,2026-06-23,충청남도 부여군,2026년 규암면 오수리 교통신호시설 설치사업,오룡전기주식회사,35852990,89.931,
R26BK01587635,2026-06-23,전북특별자치도 정읍시,덕천면제야마을석축공사,주식회사  하나건설,36940000,90.263,
R26BK01585803,2026-06-23,국립공원공단 치악산국립공원사무소,2026년 치악산 황골입설대(구절터) 화장실 정비공사,대명이앤씨 주식회사,96888000,90.164,
R26BK01585112,2026-06-23,경상북도 문경시,문경시 산림재난 대응센터 신축 전기공사,(합) 대한전설,95453202,90.494,
R26BK01587586,2026-06-23,경상남도 창원시 마산회원구,내서읍 삼계로(삼계초 인근) 노후 보도정비공사,에스디건설 주식회사,155816004,90.525,
R26BK01587971,2026-06-23,전남광주통합특별시교육청 전남광주통합특별시광주동부교육지원청,신광중 후관동 옥상 방수공사(신기술) 수의계약 안내공고,산웅건설 주식회사,146305464,90.219,
R26BK01587589,2026-06-23,전북특별자치도 정읍시,중·소하천(단산천)정비사업,주식회사 우영건설,26460000,89.86,
R26BK01579063,2026-06-23,전북특별자치도교육청 전북특별자치도임실교육지원청,임실초 화장실 수선 및 기타 전기공사,유한회사 시온이엔씨,88502808,90.413,
R26BK01587102,2026-06-23,경상남도 양산시,중앙동 행정복지센터 지하층 창고 천정 외 보수공사,주식회사 서정,69533627,90.429,
R26BK01587525,2026-06-23,충청남도 천안시,2026년 개식용 종식농가(황금농장) 사육시설 석면 철거공사,주식회사 거산환경건설,28629430,89.908,
R26BK01582381,2026-06-23,국립공원공단 경주국립공원사무소,2026년 경주국립공원 마을지구 공동재배시설 보수공사,주식회사 대명,19000000,95.0,
R26BK01587501,2026-06-23,강원특별자치도 홍천군,홍천읍 신장대리 다이소 앞 노후관 개량공사,(주)태솔,126861220,90.969,
R26BK01594723,2026-06-22,서울특별시 도시기반시설본부,신규청사 사무환경 조성 전기공사,주식회사 대성엔이씨,431937000,90.0,
R26BK01586736,2026-06-23,원주시산림조합,2026년 조림지가꾸기사업 1회차(지정지구),주식회사개마고원,70141000,89.918,
R26BK01585444,2026-06-23,경상남도 남해군,고순항 접안시설 정비사업,주식회사 미당,49790420,90.149,
R26BK01589235,2026-06-23,근로복지공단 경인지역본부,[긴급]근로복지공단 경인지역본부 신청사 네트워크 공사,(주)우진전기통신,85118660,90.213,
R26BK01572496,2026-06-23,한국농어촌공사 충북지역본부 음성지사,맹동면 농촌중심지활성화사업 전기공사,주식회사 거성전력,837753160,90.377,
R26BK01585439,2026-06-23,경상남도 남해군,2026년 취약계층 고효율 조명등 교체공사(복지시설),종합전기 주식회사,61337067,89.965,
R26BK01587208,2026-06-23,경상남도 창원시 진해구,웅산출렁다리 보수보강 공사,주식회사 삼양건설,65467346,90.954,
R26BK01587868,2026-06-23,경상북도 안동시,생활권공원 재정비사업(옥동제2어린이공원) 전기공사,에이스주식회사,24463710,90.303,
R26BK01586408,2026-06-23,산청군산림조합,2026년 1차 덩굴제거사업(금서생초지구),주식회사 승학,47736200,89.973,
R26BK01587081,2026-06-23,전남광주통합특별시 여수시,공영주차장(타워) 시설물 정밀안전점검에 따른 보수공사(향일암),영만기업(주),132171470,90.19,
R26BK01587785,2026-06-23,전북특별자치도 순창군,적성지구 농어촌생활용수 개발사업 전기 및 계측제어공사,유한회사 화신전력,2087182393,89.417,
R26BK01586839,2026-06-23,서울시설공단,서울어린이대공원 정화조 교체 흙막이 공사,재건건설(주),73593808,90.511,
R26BK01586359,2026-06-23,부산광역시 사하구,하단동 산52번지 일원 급경사지 응급복구공사(개산계약),에스제이건설 (주),717360500,89.745,
R26BK01588262,2026-06-23,경상남도 하동군,악양천(신대지구) 지방하천 준설사업,주식회사 영신,44217520,89.916,
R26BK01582706,2026-06-23,경상북도 울진군,2026년 조림지 풀베기사업(죽변면지구 매화1호지),주식회사 태림임업,35188780,90.373,
R26BK01587459,2026-06-23,경상북도 봉화군,마이골 소규모급수시설 확장공사,금강개발 주식회사,58212893,90.904,
R26BK01586699,2026-06-23,충남대학교,보운캠퍼스 시설개선공사(건축),한길로건설 주식회사,230952000,90.314,
R26BK01586759,2026-06-23,충남대학교,보운캠퍼스 시설개선공사(기계),(주)천일기업,90068000,90.174,
R26BK01580350,2026-06-23,경기도교육청 경기도시흥교육지원청 시화중학교,시화중학교 시청각실 리모델링 공사 소액수의견적 제출 안내 공고(재공고),다비드아키텍처,95629400,90.119,
R26BK01583060,2026-06-23,경상남도교육청 경상남도창녕교육지원청,창녕유치원 급식소 조리실 환기개선 전기공사 수의계약 안내공고,백연,19379337,90.41,
R26BK01586853,2026-06-23,제주특별자치도 서귀포시,인성리 583-2번지 일원 구거 농로 개설공사,세풍건설 주식회사,132898330,90.317,
R26BK01586824,2026-06-23,부산광역시교육청 부산광역시동래교육지원청,구서여자중학교 공간재구조화 리모델링 및 기타 소방공사(계속비),주식회사 동신,460541000,90.334,
R26BK01584978,2026-06-23,국토교통부,국토교통 사이버안전센터 이전 구축 공사(통신),주식회사 안현엔지니어링,119868708,89.986,
R26BK01576439,2026-06-23,경기도 안산시,부곡동 537번지 노외주차장 고도화사업 전기공사(신규공고),주식회사 이세븐산업,342056400,90.432,
R26BK01581304,2026-06-23,서울특별시 중랑구,2026년 담장허물기 공사(연간단가),건희건설(주),59773000,90.42,
R26BK01579765,2026-06-22,충청남도 공주시,2026년 공주 정지산 유적 안내서 건립사업 통신공사,주식회사 조은아이티,38768220,90.42,
R26BK01579615,2026-06-23,경상북도 영천시,또래어린이집 외 4개소 어린이보호구역 개선사업,해성건설(주),76383900,90.369,
R26BK01588148,2026-06-23,국가유산청 궁능유적본부 창경궁관리소,창경궁 미분무 소화설비 개선 전기공사,주식회사 한들,63673700,90.468,
R26BK01582286,2026-06-23,경북 영양군산림조합,2025년 산불피해지 3차 긴급벌채사업(포산지구외 6지구),백운임업 주식회사,94650000,90.278,
R26BK01584951,2026-06-23,경기도 안양시 상하수도사업소,2026년 빗물받이 정비공사 2차 연간단가(비산 관양),(주)보람개발,88561846,90.378,98670000
R26BK01587028,2026-06-23,제주특별자치도교육청,제주고 급식실 증축 및 수리공사,주식회사조광,938771000,90.464,
R26BK01587991,2026-06-23,제주특별자치도,지방어항(가파항) 부잔교 설치공사,주식회사 시티종합건설,309869000,90.163,
R26BK01586245,2026-06-23,전북특별자치도 전주시,동물원 시설물 유지보수 공사(단가계약 2차),유한회사 고선조경,36030460,89.925,
R26BK01586710,2026-06-23,전북특별자치도 김제시,신평천 제방 풀베기 사업,주식회사 성신,26950000,96.205,
R26BK01587383,2026-06-23,전북특별자치도 군산시,2026년 교통신호등 신설공사,주식회사 에스와이이엔씨,216827962,90.343,
R26BK01561212,2026-06-23,국방과학연구소,화포정비동 신축 공사,(주)백마종합건설,2308290000,89.489,
R26BK01587201,2026-06-23,경상북도 봉화군,고선1리 마을회관 리모델링 공사 입찰대행,일호종합건설주식회사,41909777,90.786,
R26BK01582563,2026-06-23,경북 영양군산림조합,2025년 산불피해지 3차 긴급벌채사업(포산지구외 4지구),영양임업 주식회사,88128000,90.72,
R26BK01587020,2026-06-23,전북특별자치도 부안군,2026년 칡덩굴제거사업,부안군산림조합,46340000,90.732,
R26BK01581229,2026-06-23,경기도 이천시,이천 애련정로 보수공사,진성주식회사,60850000,90.264,
R26BK01586317,2026-06-23,대전광역시교육청 대전광역시동부교육지원청,대전천동초 교사3동 석면철거공사,현대산업컨설팅주식회사,190496674,90.082,
R26BK01585200,2026-06-23,충청남도 천안시,유량 음식문화거리 산책로 경관조명 조성사업,주식회사 테라이에프씨,139941400,90.518,
R26BK01587648,2026-06-23,전남광주통합특별시 무안군,2026년 일로읍 복룡1리 복룡촌마을 배수로 정비공사(1회추경),케이원건설 주식회사,23923400,90.309,
R26BK01587209,2026-06-23,경기도 고양시,원흥동 637 교통개선공사(토목),(주)남동포장건설,23753530,91.341,
R26BK01578229,2026-06-23,서울대학교 시흥캠퍼스본부,서울대학교 시흥캠퍼스본부 바이오·메디컬 융합허브 기계공사,주식회사 정한엔지니어링,103298370,90.245,
R26BK01587565,2026-06-23,산청군산림조합,2026년 1차 덩굴제거사업(단성신안지구),주식회사 명산,41380000,89.914,
R26BK01585589,2026-06-23,충청남도 건설본부 건설사업부 서부사무소,[보령]지방도607호 황교도로 갓길정비공사,명문토건 주식회사,135063840,90.961,
R26BK01587267,2026-06-23,전남광주통합특별시교육청 전남광주통합특별시광주서부교육지원청,풍암중 냉난방시설개선 기계설비공사 수의계약 안내공고,용흥기업(주),28000360,89.933,
R26BK01579717,2026-06-23,경상국립대학교,농기구보관창고 개축 통신공사,한진전자통신 주식회사,23227900,90.328,
R26BK01595205,2026-06-23,경기도 평택시 송탄출장소,장안천 제방 환경정비공사,우리조경,27322000,90.908,
R26BK01587643,2026-06-23,전북특별자치도 정읍시,국가하천(정읍천좌안)유지관리제초작업,유한회사 해송조경,92642300,90.417,
R26BK01585521,2026-06-23,충청남도 홍성군,동막소하천 유지보수사업,태현건설주식회사,34913000,90.343,
R26BK01587569,2026-06-23,전북특별자치도 정읍시,종석산등산로풀베기사업,유한회사 숲의미래,34776002,90.378,
R26BK01583616,2026-06-23,경기도 포천시,2026년 어린이보호구역 차선 재도색 공사,주식회사 오이코스,179277320,90.184,
R26BK01586536,2026-06-23,부산광역시교육청 부산광역시동래교육지원청,구서여자중학교 공간재구조화 리모델링 및 기타 전기공사(계속비),삼일전설 주식회사,1289709107,89.468,
R26BK01579821,2026-06-23,경기도교육청 경기도안양과천교육지원청,2026년 3-1차 학교유무선 네트워크 개선 정보통신공사[3권역],주식회사 가교전력,270857417,90.389,
R26BK01565340,2026-06-23,조달청 인천지방조달청,(가칭)영종학교 신축공사(계속비),(주)부국종합건설,25656378000,86.419,
R26BK01582757,2026-06-23,경상북도 울진군,2026년 조림지 풀베기사업(죽변면지구 화성4호지),주식회사 디엘산업,41830900,90.432,
R26BK01586670,2026-06-23,경기도교육청 경기도파주교육지원청,다율초 소규모 환경개선공사,영구건설(주),83421660,89.978,
R26BK01580242,2026-06-23,경기도 경기도건설본부,2026년 화성시 국지도 및 지방도 상시보수공사 단가계약(3구역) 2차,마인산업개발(주),179227560,90.243,
R26BK01582518,2026-06-23,산림조합중앙회 구례군산림조합,2026년 조림지 덩굴제거사업(구례간전지구),주식회사 지원,43191200,93.325,
R26BK01587412,2026-06-23,전남광주통합특별시 북구,2026년 슬레이트 처리 지원사업 해체·철거 단가공사,주식회사 비케이에스건설,31904,90.311,
R26BK01585834,2026-06-23,대전광역시 서구,오량실내테니스장 노후시설 개선공사,주식회사 새찬건설,53687990,90.082,
R26BK01584230,2026-06-23,부산도시공사,임대주택(덕천2·다대3) 소화배관 교체공사,동부산엘리텍(주),401512100,90.292,
R26BK01588204,2026-06-23,국토교통부 부산지방국토관리청 대구국토관리사무소,국도25호선 구미 장천지구 등 7개소 도로정비공사,주식회사 승지,407723500,91.058,
R26BK01582439,2026-06-23,경상북도 울진군,2026년 조림지 풀베기사업(울진읍지구 21호지),(주)더숲,46236934,90.352,
R26BK01586400,2026-06-23,충청북도 청주시 흥덕구,2026년 흥덕구 LED보안등 설치공사(2차),주식회사 대원이앤에스,32309786,90.247,
R26BK01587552,2026-06-23,전북특별자치도 정읍시,"상두,채계산등산로풀베기사업",유한회사 한성산림,43743900,90.648,
R26BK01587523,2026-06-23,전북특별자치도 정읍시,칠보산등산로풀베기사업,미산유한회사,54352205,90.315,
R26BK01587499,2026-06-23,전북특별자치도 정읍시,두승산등산로풀베기사업,유한회사 금수강산,53125100,90.707,
R26BK01587143,2026-06-23,전남광주통합특별시 광주청사,2026년 무등산 사우 녹지대 예초 등 정비공사,주식회사 태인조경,27141790,90.371,
R26BK01580655,2026-06-23,서울특별시교육청 서울특별시강남서초교육지원청,[긴급][기금회계]언주초 본관동 냉난방개선 전기공사,가경에너지주식회사,170262229,90.306,
